   0.0000000000000000        2.0189524387399382     
  0.10000000000000001        2.0500808167763149     
  0.20000000000000001        2.0808902423739517     
  0.30000000000000004        2.1110617630941086     
  0.40000000000000002        2.1402764264980458     
  0.50000000000000000        2.1682152801470229     
  0.59999999999999998        2.1945593716023009     
  0.69999999999999996        2.2189897484251389     
  0.79999999999999993        2.2411874581767970     
  0.89999999999999991        2.2608335484185362     
  0.99999999999999989        2.2776090667116153     
   1.0999999999999999        2.2911950606172957     
   1.2000000000000000        2.3012725776968366     
   1.3000000000000000        2.3075226655114980     
   1.4000000000000001        2.3096263716225405     
   1.5000000000000002        2.3072647435912232     
   1.6000000000000003        2.3001188289788077     
   1.7000000000000004        2.2878696753465526     
   1.8000000000000005        2.2703836853098274     
   1.9000000000000006        2.2482686817004369     
   2.0000000000000004        2.2223178424042946     
   2.1000000000000005        2.1933243453073139     
   2.2000000000000006        2.1620813682954081     
   2.3000000000000007        2.1293820892544910     
   2.4000000000000008        2.0960196860704761     
   2.5000000000000009        2.0627873366292766     
   2.6000000000000010        2.0304782188168065     
   2.7000000000000011        1.9998855105189786     
   2.8000000000000012        1.9718023896217072     
   2.9000000000000012        1.9470220340109052     
   3.0000000000000013        1.9263376215724866     
   3.1000000000000014        1.9105423301923645     
   3.2000000000000015        1.9004293377564525     
   3.3000000000000016        1.8967918221506646     
   3.4000000000000017        1.9002401626238885     
   3.5000000000000018        1.9106535438769123     
   3.6000000000000019        1.9277283519734991     
   3.7000000000000020        1.9511609729774115     
   3.8000000000000020        1.9806477929524127     
   3.9000000000000021        2.0158851979622652     
   4.0000000000000018        2.0565695740707315     
   4.1000000000000014        2.1023973073415752     
   4.2000000000000011        2.1530647838385586     
   4.3000000000000007        2.2082683896254447     
   4.4000000000000004        2.2677045107659968     
   4.5000000000000000        2.3310695333239768     
   4.5999999999999996        2.3980598433631481     
   4.6999999999999993        2.4683718269472741     
   4.7999999999999989        2.5417018701401166     
   4.8999999999999986        2.6177463590054391     
   4.9999999999999982        2.6962016796070043     
   5.0999999999999979        2.7767315177286402     
   5.1999999999999975        2.8588687580344376     
   5.2999999999999972        2.9421135849085527     
   5.3999999999999968        3.0259661827351403     
   5.4999999999999964        3.1099267358983571     
   5.5999999999999961        3.1934954287823585     
   5.6999999999999957        3.2761724457713002     
   5.7999999999999954        3.3574579712493389     
   5.8999999999999950        3.4368521896006294     
   5.9999999999999947        3.5138552852093281     
   6.0999999999999943        3.5879674424595907     
   6.1999999999999940        3.6586888457355737     
   6.2999999999999936        3.7255196794214318     
   6.3999999999999932        3.7879601279013215     
   6.4999999999999929        3.8455103755593987     
   6.5999999999999925        3.8976706067798190     
   6.6999999999999922        3.9439410059467379     
   6.7999999999999918        3.9838811006099877     
   6.8999999999999915        4.0172877909821008     
   6.9999999999999911        4.0440173204412879     
   7.0999999999999908        4.0639259323657564     
   7.1999999999999904        4.0768698701337165     
   7.2999999999999901        4.0827053771233768     
   7.3999999999999897        4.0812886967129458     
   7.4999999999999893        4.0724760722806339     
   7.5999999999999890        4.0561237472046496     
   7.6999999999999886        4.0320879648632024     
   7.7999999999999883        4.0002249686345008     
   7.8999999999999879        3.9603910018967539     
   7.9999999999999876        3.9124423080281714     
   8.0999999999999872        3.8562351304069615     
   8.1999999999999869        3.7916257124113342     
   8.2999999999999865        3.7184702974194979     
   8.3999999999999861        3.6366251288096620     
   8.4999999999999858        3.5460579753122676     
   8.5999999999999854        3.4471769298244821     
   8.6999999999999851        3.3405016105957048     
   8.7999999999999847        3.2265516358753352     
   8.8999999999999844        3.1058466239127727     
   8.9999999999999840        2.9789061929574165     
   9.0999999999999837        2.8462499612586667     
   9.1999999999999833        2.7083975470659225     
   9.2999999999999829        2.5658685686285834     
   9.3999999999999826        2.4191826441960478     
   9.4999999999999822        2.2688593920177169     
   9.5999999999999819        2.1154184303429888     
   9.6999999999999815        1.9593793774212636     
   9.7999999999999812        1.8012618515019405     
   9.8999999999999808        1.6415854708344189     
   9.9999999999999805        1.4808698536680986     
   10.099999999999980        1.3196346182523784     
